"","zip","address","city","agency","bedrooms","price","squarefeet","Price_per_sqft","zone"
"517","V6R 2S7","3707 W 13 AVE ","Vancouver","Angell, Hasman & Associates Realty Ltd.","3",3450000,2233,1545.00671742051,"West Kitsilano/ West Point Grey/Jericho"
"518","V6B 0K9","1211 - 161 GEORGIA ST W ","Vancouver","Momentum Realty Inc.","1",724900,687,1055.1673944687,"NE Downtown/ Gastown/ Yaletown"
"519","V7P 3J8","1003 - 303 MARINE DR ","West Vancouver","MLA Canada Realty","1",674900,522,1292.91187739464,"Not Available"
"520","V6G 0C7","2603 - 620 CARDERO ST ","Vancouver","Macdonald Realty","2",4200000,2257,1860.87727071334,"NW West End/ Stanley Park"
"521","V6K 1L2","106 - 2175 W 3 AVE ","Vancouver","Iolanda Esposito, RE/MAX Crest Realty (South Granville)","1",899800,987,911.651469098278,"Central Kitsilano"
"522","V5Z 0J5","407 - 5289 CAMBIE ST ","Vancouver","Sutton Group - Vancouver First Realty","2",1249000,915,1365.02732240437,"East Fairview/ South Cambie"
"523","V6B 1E6","609 - 1225 RICHARDS ST ","Vancouver","One Percent Realty Ltd.","1",569000,500,1138,"NE Downtown/ Gastown/ Yaletown"
"524","V6P 4R8","7939 BIRCH ST ","Vancouver","Courtesy of Sarah Zhang, RE/MAX Westcoast","6",2380000,2146,1109.04007455732,"SE Kerrisdale/West Marpole"
"525","V6N 0E4","3823 W 51 AVE ","Vancouver","Park Georgia Realty Ltd.","5",2480000,4078,608.141245708681,"West Kerrisdale/ South Dunbar"
"526","V6N 0E4","3822 W 50 AVE ","Vancouver","Park Georgia Realty Ltd.","5",2880000,4085,705.018359853121,"West Kerrisdale/ South Dunbar"
"527","V6N 0E4","3853 W 51 AVE ","Vancouver","Park Georgia Realty Ltd.","5",4880000,4067,1199.90164740595,"West Kerrisdale/ South Dunbar"
"528","V6N 1Z3","6196 HIGHBURY ST ","Vancouver","Courtesy of Sarah Zhang, RE/MAX Westcoast","5",4180000,3132,1334.61047254151,"West Kerrisdale/ South Dunbar"
"529","V7P 2Y4","105 - 1591 BOWSER AVE ","North Vancouver","Virani Real Estate Advisors","1",595900,628,948.885350318471,"Not Available"
"530","V6B 3E6","2203 - 1188 RICHARDS ST ","Vancouver","Royal Pacific Realty Corp.","2",813000,758,1072.55936675462,"NE Downtown/ Gastown/ Yaletown"
"531","V7L 1G7","TH10 610 E 3RD STREET ","North Vancouver","Engel & Volkers Vancouver","3",1199000,1582,757.901390644754,"Not Available"
"532","V5X 2E6","112 E 62 AVE ","Vancouver","Major Olak, RE/MAX Real Estate Services","6",2398000,2732,877.745241581259,"SE Oakridge/ East Marpole/ South Sunset"
"533","V6H 1R8","1248 W 15 AVE ","Vancouver","Royal Pacific Realty Corp.","4",1788000,1866,958.199356913183,"West fairview/ Granville Island/ NE Shaughnessy"
"534","V5T 0C8","317 - 2788 PRINCE EDWARD ST ","Vancouver","Sutton Group-West Coast Realty","1",629900,561,1122.81639928699,"East Mount Pleasant"
"535","V7L 1G7","TH1 610 E 3RD STREET ","North Vancouver","Engel & Volkers Vancouver","4",1760000,2399,733.639016256774,"Not Available"
"536","V7L 1G7","TH5 610 E 3RD STREET ","North Vancouver","Engel & Volkers Vancouver","4",1589000,2132,745.3095684803,"Not Available"
"537","V6K 2V1","3041 W 13 AVE ","Vancouver","Courtesy of Glen Hao, RE/MAX Crest Realty","5",3288000,2463,1334.95736906212,"Central Kitsilano"
"538","V7J 3H4","57 - 1825 PURCELL WAY ","North Vancouver","Michelle Raymond, RE/MAX Select Realty","2",649900,1100,590.818181818182,"Not Available"
"539","V6N 0E4","3839 W 51 AVE ","Vancouver","Park Georgia Realty Ltd.","5",4880000,4050,1204.93827160494,"West Kerrisdale/ South Dunbar"
"540","V7S 1Z3","1101 GROVELAND RD ","West Vancouver","Royal LePage Sussex","6",7998000,7319,1092.77223664435,"Not Available"
"541","V5P 1C1","2253 E 35 AVE ","Vancouver","Sutton Group-West Coast Realty","2",795000,785,1012.73885350318,"SE Kensington-Cedar Cottage/Victoria"
"542","V6B 1R1","708 - 550 TAYLOR ST ","Vancouver","Coldwell Banker Vantage Realty","0",495500,521,951.0556621881,"NE Downtown/ Gastown/ Yaletown"
"543","V6S 1R7","4042 W 27 AVE ","Vancouver","Nu Stream Realty Inc.","4",9980000,4442,2246.73570463755,"NW Dunbar"
"544","V5T 2G3","1206 E 11 AVE ","Vancouver","Michelle Yu, RE/MAX Real Estate Services","5",1898000,2798,678.341672623302,"East Mount Pleasant"
"545","V7R 1V7","958 DEVON RD ","North Vancouver","Virani Real Estate Advisors","5",4188000,4937,848.288434271825,"Not Available"
"546","V6P 1S8","1388 W 57 AVE ","Vancouver","Victor Kwan, RE/MAX Select Properties","8",6388000,5463,1169.3208859601,"SE Kerrisdale/West Marpole"
"547","V6Z 0G5","4702 - 1480 HOWE ST ","Vancouver","Westbank Pacific Realty Corp.","3",4580000,2071,2211.49203283438,"SW Downtown"
"548","V6P 4L9","7921 HUDSON ST ","Vancouver","Sutton Group - 1st West Realty","5",3290000,3000,1096.66666666667,"SE Kerrisdale/West Marpole"
"549","V6E 4T7","403 - 1205 HASTINGS ST W ","Vancouver","Michelle Comens, RE/MAX Crest Realty (South Granville)","2",2368000,1350,1754.07407407407,"SE West End/Davie Village"
"550","V6E 1T7","305 - 1006 BEACH AVE ","Vancouver","Oakwyn Realty Downtown Ltd.","2",849000,981,865.443425076453,"SE West End/Davie Village"
"551","V7P 1R5","307 - 1201 W 16 ST ","North Vancouver","Sutton Group-West Coast Realty","1",539900,617,875.040518638574,"Not Available"
"552","V6M 1J2","2109 W 35 AVE ","Vancouver","LeHomes Realty",NA,6388000,NA,NA,"South Shaughnessy/ NE Kerrisdale/ NW Oakridge"
"553","V6M 2W2","5978 OAK STREET ","Vancouver","Sutton Group-West Coast Realty","3",1699000,1560,1089.10256410256,"South Shaughnessy/ NE Kerrisdale/ NW Oakridge"
"554","V5R 0B2","1605 - 4815 ELDORADO MEWS ","Vancouver","Ken Chan, RE/MAX Crest Realty","1",539000,549,981.785063752277,"South Renfrew"
"555","V6Z 0E7","407 - 89 NELSON ST ","Vancouver","Courtesy of Bruce Li, RE/MAX Westcoast","1",628000,500,1256,"SW Downtown"
"556","V6E 0A8","4802 - 1128 GEORGIA ST W ","Vancouver","Virani Real Estate Advisors","2",5498000,2681,2050.72734054457,"SE West End/Davie Village"
"557","V5X 0H3","1709 455 SW MARINE DRIVE ","Vancouver","Sutton Group - Vancouver First Realty","2",895000,769,1163.84915474642,"SE Oakridge/ East Marpole/ South Sunset"
"558","V6Z 2N1","809 - 1500 HOWE ST ","Vancouver","Oakwyn Realty Downtown Ltd.","2",999000,968,1032.02479338843,"SW Downtown"
"559","V7S 2X7","6 - 2206 FOLKESTONE WAY ","West Vancouver","Royal LePage Sussex","3",1395000,2410,578.838174273859,"Not Available"
"560","V7W 2P8","5240 MARINE DR ","West Vancouver","Team 3000 Realty Ltd.","5",21988000,7919,2776.61320873848,"Not Available"
"561","V6Z 2S1","704 - 989 NELSON ST ","Vancouver","Michelle Comens, RE/MAX Crest Realty (South Granville)","2",625000,631,990.491283676704,"SW Downtown"
"562","V6Z 0A3","207 - 1252 HORNBY ST ","Vancouver","Sutton Group-West Coast Realty","1",789900,760,1039.34210526316,"SW Downtown"
"563","V5R 3S3","5655 EARLES ST ","Vancouver","Royal LePage West Real Estate Services","5",1339000,1475,907.796610169491,"South Renfrew"
"564","V6P 5T6","6989 ARBUTUS DIVERS ","Vancouver","Sutton Group-West Coast Realty","5",3880000,3323,1167.61962082456,"SE Kerrisdale/West Marpole"
"565","V5X 0H3","2906 455 SW MARINE DRIVE ","Vancouver","Regent Park Realty Inc.","1",675000,505,1336.63366336634,"SE Oakridge/ East Marpole/ South Sunset"
"566","V5Z 0G9","301 - 4083 CAMBIE ST ","Vancouver","Nu Stream Realty Inc.","1",665000,637,1043.95604395604,"East Fairview/ South Cambie"
"567","V5P 2J2","201 - 2288 NEWPORT AVE ","Vancouver","Royal Pacific Realty Corp.","2",638000,945,675.132275132275,"SE Kensington-Cedar Cottage/Victoria"
"568","V6G 1P4","203 - 1649 COMOX ST ","Vancouver","Macdonald Realty","2",669000,948,705.696202531646,"NW West End/ Stanley Park"
"569","V5Z 0J5","207 - 5289 CAMBIE ST ","Vancouver","Pacific Evergreen Realty Ltd.","1",715000,635,1125.9842519685,"East Fairview/ South Cambie"
"570","V7V 2G6","1515 MATHERS AVE ","West Vancouver","Sutton Group-West Coast Realty","6",3988000,4415,903.284258210645,"Not Available"
"571","V5R 3S3","5653 EARLES ST ","Vancouver","Royal LePage West Real Estate Services","4",1249000,1457,857.240905971174,"South Renfrew"
"572","V7V 1A4","1401 - 2120 ARGYLE AVE ","West Vancouver","Sutton Group-West Coast Realty","3",6998000,2968,2357.8167115903,"Not Available"
"573","V6T 0A4","6088 IONA DRIVE ","Vancouver","Pacific Evergreen Realty Ltd.","3",1490000,1432,1040.50279329609,"UBC Endowment Lands"
"574","V6R 1N4","4688 W 3 AVE ","Vancouver","Luxmore Realty","5",13880000,5926,2342.22072224097,"West Kitsilano/ West Point Grey/Jericho"
"575","V5W 3V9","5670 SOPHIA ST ","Vancouver","RA Realty Alliance Inc.","6",2900000,2300,1260.86956521739,"SE Riley Park"
"576","V6S 0L3","704 3533 ROSS DRIVE ","Vancouver","Multiple Realty Ltd.","2",1128800,1041,1084.34197886647,"NW Dunbar"
"577","V6B 1B7","909 - 1295 RICHARDS ST ","Vancouver","Oakwyn Realty Downtown Ltd.","2",799900,738,1083.87533875339,"NE Downtown/ Gastown/ Yaletown"
"578","V5M 1K4","2646 E 4 AVE ","Vancouver","Nu Stream Realty Inc.","3",1580000,1704,927.230046948357,"South Hastings-Sunrise/North Renfrew"
"579","V6P 6Z5","966 WESTBURY WALK ","Vancouver","Royal Pacific Realty Corp.","4",1776000,2040,870.588235294118,"SE Kerrisdale/West Marpole"
"580","V6K 4K6","705 - 2445 W 3 AVE ","Vancouver","Oakwyn Realty Downtown Ltd.","1",899900,897,1003.23299888517,"Central Kitsilano"
"581","V5Z 2Z9","105 - 5383 CAMBIE ST ","Vancouver","Dexter Realty","1",875000,701,1248.21683309558,"East Fairview/ South Cambie"
"582","V6P 0J1","2 - 6939 CAMBIE ST ","Vancouver","Coldwell Banker Prestige Realty","0",649000,592,1096.28378378378,"SE Kerrisdale/West Marpole"
"583","V7S 1J8","372 ST JAMES CRES ","West Vancouver","Angell, Hasman & Associates Realty Ltd.","6",6388000,6963,917.420652017808,"Not Available"
"584","V7M 3K4","2201 - 33 CHESTERFIELD PL ","North Vancouver","Jonathan Shandler, RE/MAX Crest Realty (North Vancouver)","1",598000,850,703.529411764706,"Not Available"
"585","V5P 4X2","11 - 2138 EAST KENT AVE S ","Vancouver","Wayne Dick, RE/MAX All Points Realty","2",1099900,1509,728.893306825712,"SE Kensington-Cedar Cottage/Victoria"
"586","V5L 2J1","2023 VENABLES ST ","Vancouver","Team 3000 Realty Ltd.","3",1569000,1788,877.51677852349,"North Grandview"
"587","V7L 1A1","501 - 133 ESPLANADE E ","North Vancouver","Royal LePage Sussex","3",2138000,1625,1315.69230769231,"Not Available"
"588","V6B 0L1","803 - 1372 SEYMOUR ST ","Vancouver","Sutton Group - 1st West Realty","1",719000,614,1171.00977198697,"NE Downtown/ Gastown/ Yaletown"
"589","V6B 1R1","1706 - 550 TAYLOR ST ","Vancouver","RA Realty Alliance Inc.","1",595000,569,1045.69420035149,"NE Downtown/ Gastown/ Yaletown"
"590","V5L 2Z7","2248 GRANT ST ","Vancouver","Manjit Nagra, RE/MAX Crest Realty (Burnaby Kingsway)","3",1349880,1187,1137.2198820556,"North Grandview"
"591","V6J 0B1","403 - 1690 W 8 AVE ","Vancouver","Virani Real Estate Advisors","1",778000,678,1147.49262536873,"NW Shaughnessy/ East Kitsilano/ Quilchena"
"592","V6G 1R3","803 - 1850 COMOX ST ","Vancouver","Sotheby's International Realty Canada","1",425000,600,708.333333333333,"NW West End/ Stanley Park"
"593","V6H 2B9","1288 W 27 AVE ","Vancouver","Colin Doig, RE/MAX Crest Realty (South Granville)","6",4289000,3876,1106.55314757482,"West fairview/ Granville Island/ NE Shaughnessy"
"594","V6S 0A3","312 - 5779 BIRNEY AVE ","Vancouver","Royal Pacific Riverside Realty Ltd.","4",1480000,1498,987.983978638184,"NW Dunbar"
"595","V6S 0K8","410 - 3487 BINNING RD ","Vancouver","Luxmore Realty","3",1188000,1023,1161.29032258065,"NW Dunbar"
"596","V6P 3T6","6949 LAUREL ST ","Vancouver","Pacific Evergreen Realty Ltd.","5",3590000,4572,785.214348206474,"SE Kerrisdale/West Marpole"
"597","V5Y 0K1","202 - 1783 MANITOBA ST ","Vancouver","Rennie & Associates Realty Ltd.","2",1089000,1025,1062.43902439024,"West Mount Pleasant/ West Riley Park"
"598","V6B 5Z5","1601 - 289 DRAKE ST ","Vancouver","Rennie & Associates Realty Ltd.","2",1198000,1207,992.543496271748,"NE Downtown/ Gastown/ Yaletown"
"599","V7W 2P5","17 - 4957 MARINE DR ","West Vancouver","Nexus Realty Corp.","3",1348000,2305,584.815618221258,"Not Available"
"600","V6T 2H1","906 - 5615 HAMPTON PL ","Vancouver","SPG Realty","2",788000,910,865.934065934066,"UBC Endowment Lands"
"601","V0V 0V0","211 5168 CAMBIE STREET ","Vancouver","Key Marketing","2",1039900,706,1472.94617563739,"Not Available"
"602","V6B 5W4","2006 - 888 HAMILTON ST ","Vancouver","One Percent Realty Ltd.","2",929000,960,967.708333333333,"NE Downtown/ Gastown/ Yaletown"
"603","V6P 5P3","6768 MAPLE ST ","Vancouver","LeHomes Realty","6",3998000,4415,905.54926387316,"SE Kerrisdale/West Marpole"
"604","V7S 4W1","4 - 3085 DEER RIDGE CLOSE ","West Vancouver","Unilife Realty Inc.","2",1598000,1974,809.52380952381,"Not Available"
"605","V7R 3Y3","3725 SUNSET BLVD ","North Vancouver","Courtesy of Ken Spong, RE/MAX Crest Realty (North Vancouver)","4",1998000,2284,874.781085814361,"Not Available"
"606","V6A 0B4","311 - 221 UNION ST ","Vancouver","Gina Rossi, RE/MAX Crest Realty (South Granville)","1",584900,678,862.684365781711,"Strathcona/Chinatown/ Downtown Eastside"
"607","V5S 2Z6","6930 RUPERT ST ","Vancouver","Jovi Realty Inc.","7",2798000,4171,670.822344761448,"Killarney"
"608","V5N 2N4","1635 E 21 AVE ","Vancouver","Sutton Group Seafair Realty","4",3199800,2262,1414.58885941645,"South Grandview"
"609","V6C 3N7","1904 - 837 HASTINGS ST W ","Vancouver","Macdonald Realty","1",898000,788,1139.59390862944,"Waterfront/Coal Harbour/ Canada Place"
"610","V6B 1P8","39 KEEFER PLACE ","Vancouver","Multiple Realty Ltd.","1",715000,685,1043.79562043796,"NE Downtown/ Gastown/ Yaletown"
"611","V6J 4B7","102 - 4759 VALLEY DR ","Vancouver","Canpacific Realty Inc.","2",1258000,1060,1186.79245283019,"NW Shaughnessy/ East Kitsilano/ Quilchena"
"612","V6R 1T7","3668 W 6 AVE ","Vancouver","Mark Wiens, RE/MAX Crest Realty (Macdonald)","3",1790000,1400,1278.57142857143,"West Kitsilano/ West Point Grey/Jericho"
"613","V5P 1C4","1604 E 36 AVE ","Vancouver","Sutton Group-West Coast Realty","4",1198000,1397,857.551896921976,"SE Kensington-Cedar Cottage/Victoria"
"614","V7V 1C6","401 - 2280 BELLEVUE AVE ","West Vancouver","Royal LePage Sussex","2",2275000,1373,1656.95557174071,"Not Available"
"615","V5N 1B3","203 - 1943 E 1 AVE ","Vancouver","Sutton Group-West Coast Realty","3",975000,1350,722.222222222222,"South Grandview"
"616","V5S 4P5","605 - 3061 EAST KENT AVE N ","Vancouver","Rennie & Associates Realty Ltd.","2",650000,1130,575.221238938053,"Killarney"
"617","V6Z 1B1","401 - 811 HELMCKEN ST ","Vancouver","88West Realty Ltd.","1",533800,589,906.281833616299,"SW Downtown"
"618","V5Z 2Z7","201 - 5168 CAMBIE ST ","Vancouver","Key Marketing","1",589900,515,1145.43689320388,"East Fairview/ South Cambie"
"619","V7S 0B1","2101 UNION CRT ","West Vancouver","eXp Realty","6",5770000,6010,960.066555740433,"Not Available"
"620","V7S 1R3","890 FAIRMILE RD ","West Vancouver","Behroyan & Associates Real Estate Services","4",5580000,3417,1633.01141352063,"Not Available"
"621","V7T 2B9","1060 KINGS AVE ","West Vancouver","Virani Real Estate Advisors","6",3798000,3874,980.382034073309,"Not Available"
"622","V7M 1V5","804 - 135 W 17 ST ","North Vancouver","Reza Khatami, RE/MAX Crest Realty (North Vancouver)","1",548800,516,1063.56589147287,"Not Available"
"623","V6P 5W7","6664 BALSAM ST ","Vancouver","Pacific Evergreen Realty Ltd.","2",1880000,1266,1484.99210110585,"SE Kerrisdale/West Marpole"
"624","V7V 4V7","403 - 2203 BELLEVUE AVE ","West Vancouver","Rennie & Associates Realty Ltd.","2",1380000,1357,1016.94915254237,"Not Available"
"625","V6S 0H8","107 - 5638 BIRNEY AVE ","Vancouver","LeHomes Realty Premier","3",1399000,1070,1307.47663551402,"NW Dunbar"
"626","V6E 4P5","703 - 1166 MELVILLE ST ","Vancouver","Sincere Real Estate Services","2",859000,824,1042.47572815534,"SE West End/Davie Village"
"627","V7J 3T5","1102 - 1327 EAST KEITH RD ","North Vancouver","Glenn Chivers, RE/MAX LifeStyles","2",569000,994,572.434607645875,"Not Available"
"628","V6B 0E6","1806 - 128 CORDOVA ST W ","Vancouver","Behroyan & Associates Real Estate Services","2",999999,1143,874.889763779528,"NE Downtown/ Gastown/ Yaletown"
"629","V5N 0G6","1501 - 2221 E 30 AVE ","Vancouver","Royal Pacific Realty (Kingsway) Ltd.","2",799000,849,941.107184923439,"South Grandview"
"630","V6Z 2S3","1210 - 1050 BURRARD ST ","Vancouver","Team 3000 Realty Ltd.","2",1249000,1068,1169.47565543071,"SW Downtown"
"631","V5S 0H3","210 - 3451 SAWMILL CRES ","Vancouver","Century 21 Coastal Realty Ltd.","2",698800,867,805.997693194925,"Killarney"
"632","V7M 3G8","G23 255 W 1ST STREET ","North Vancouver","eXp Realty","2",1029000,1122,917.112299465241,"Not Available"
"633","V7N 1A9","351 E 26 ST ","North Vancouver","Virani Real Estate Advisors","7",2798000,4272,654.962546816479,"Not Available"
"634","V5N 5Y9","526 - 4078 KNIGHT ST ","Vancouver","Pacific Place - Arc Realty Ltd.","1",598800,718,833.983286908078,"South Grandview"
"635","V7L 0A8","103 - 1468 ST ANDREWS AVE ","North Vancouver","Oakwyn Realty Ltd.","1",649000,710,914.084507042254,"Not Available"
"636","V7M 0G2","303 - 725 MARINE DR ","North Vancouver","Team 3000 Realty Ltd.","2",699000,756,924.603174603175,"Not Available"
"637","V5Z 2Z5","302 - 5058 CAMBIE ST ","Vancouver","Pacific Evergreen Realty Ltd.","2",1449000,1007,1438.92750744786,"East Fairview/ South Cambie"
"638","V6E 4K2","903 - 1060 ALBERNI ST ","Vancouver","Royalty Group Realty Inc.","1",660000,681,969.162995594714,"SE West End/Davie Village"
"639","V5V 2B8","11 KING EDWARD AVE E ","Vancouver","Courtesy of Terry Eng, RE/MAX City Realty","4",1649000,1988,829.476861167002,"West Kensington-Cedar Cottage/ NE Riley Park"
"640","V7S 1B3","81 MORVEN DR ","West Vancouver","Nu Stream Realty Inc.","3",3488000,2441,1428.9225727161,"Not Available"
"641","V7W 2G7","6455 BRUCE ST ","West Vancouver","eXp Realty","4",1928000,2280,845.614035087719,"Not Available"
"642","V7J 0B5","804 - 680 SEYLYNN CRES ","North Vancouver","Sutton Group-West Coast Realty","2",674900,766,881.070496083551,"Not Available"
"643","V6B 0M6","2306 - 777 RICHARDS ST ","Vancouver","Royal LePage West Real Estate Services","2",1095000,909,1204.6204620462,"NE Downtown/ Gastown/ Yaletown"
"644","V5K 3B1","2939 CHARLES ST ","Vancouver","RA Realty Alliance Inc.","4",1560000,1870,834.224598930481,"North hastings-Sunrise"
"645","V7W 1T4","5773 PRIMROSE PL ","West Vancouver","Angell, Hasman & Associates (Eric Christiansen) Realty Ltd.","4",1279000,5094,251.079701609737,"Not Available"
"646","V7W 1T4","5771 PRIMROSE PL ","West Vancouver","Angell, Hasman & Associates (Eric Christiansen) Realty Ltd.","4",1269000,5048,251.386687797147,"Not Available"
"647","V6G 1V3","2001 - 1835 MORTON AVE ","Vancouver","Angell, Hasman & Associates (Malcolm Hasman) Realty Ltd.","2",9975000,2740,3640.51094890511,"NW West End/ Stanley Park"
"648","V6Z 2S3","3000 - 1050 BURRARD ST ","Vancouver","Angell, Hasman & Associates (Malcolm Hasman) Realty Ltd.","5",10980000,7136,1538.67713004484,"SW Downtown"
"649","V6J 2L9","3188 BURRARD STREET ","Vancouver","Macdonald Realty","2",1599000,1257,1272.07637231504,"NW Shaughnessy/ East Kitsilano/ Quilchena"
"650","V5T 0A4","407 - 2770 SOPHIA ST ","Vancouver","Sutton Group - Vancouver First Realty","1",715000,704,1015.625,"East Mount Pleasant"
"651","V6N 1P5","5510 BLENHEIM ST ","Vancouver","Royal Pacific Realty Corp.","3",2980000,2314,1287.81331028522,"West Kerrisdale/ South Dunbar"
"652","V5T 3J9","W308 - 488 KINGSWAY ","Vancouver","Oakwyn Realty Ltd.","2",650000,773,840.879689521345,"East Mount Pleasant"
"653","V5Z 2Y2","103 - 4171 CAMBIE ST ","Vancouver","Macdonald Realty Westmar","3",1398000,1114,1254.93716337522,"East Fairview/ South Cambie"
"654","V5Y 1L3","G - 489 W 6 AVE ","Vancouver","Oakwyn Realty Ltd.","1",799900,772,1036.13989637306,"West Mount Pleasant/ West Riley Park"
"655","V5Y 0K2","804 - 88 W 1 AVE ","Vancouver","Homeland Realty","2",1298000,1082,1199.6303142329,"West Mount Pleasant/ West Riley Park"
"656","V7P 1V8","16 - 901 W 17 ST ","North Vancouver","Sutton Group-West Coast Realty","3",999000,1673,597.130902570233,"Not Available"
"657","V7V 3G3","3160 WESTMOUNT PL ","West Vancouver","Penny Mitchell, RE/MAX Masters Realty","5",4888000,3134,1559.66815571155,"Not Available"
"658","V6B 0H1","502 - 1255 SEYMOUR ST ","Vancouver","Courtesy of Donna Chan, RE/MAX City Realty","1",578000,495,1167.67676767677,"NE Downtown/ Gastown/ Yaletown"
